CM,SITE,PROGRAM,AQID,MFR,EQUIPMENT_NAME,GH_SITE,PO_TYPE,STATION,GROUP,GROUP_PRIORITY,SCOPE,ALT_STATION,PARENT_ITEM,RFID_SCOPE,LINE,UPH,DEPT,CONSUMABLES,CARRY_OVER,SPARE_QTY,SPARE_RATE,MP_INTENT_QTY,QPL,LEVEL,RELEASE_QTY,CATEGORY,DISPLAY_NAME,EQUIPMENT_TYPE,ErrorMsg
HHGL,PBPH,D32,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D32 S-COND2,0,,Per Station,0,,N,MLB TFB Test Line ,161,,N,999,0,0,1,7,1,0,Station Peripheral,SCOND_Tambora,Buy,
HHGL,PBPH,D32,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D32 SMT-PAT1,0,4-1,Per Station,0,,N,MLB TFB Test Line ,161,,N,999,0,0,1,6,1,0,Cable/Adapter,CCT Combo,Carry Over,
HHGL,PBPH,D32,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D32 WIFI-BT-COND,0,,Per Station,0,,N,MLB TFB Test Line ,161,,N,999,0,0,1,16,1,0,Station Peripheral,WiFi-BT W1 - Tambora,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 PFR-BZ,0,2-3,Per Parent Item,0,21581-01,N,FATP CG-line 2683,435,,N,999,0,0,1,3,2,0,Station Peripheral,PFR-BZ,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 PFR-RSTECH,0,2-3,Per Parent Item,0,21581-01,N,FATP CG-line 2683,435,,N,999,0,0,1,3,2,0,Station Peripheral,PFR-RSTECH,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ICHECK,0,,Per Station,0,,N,FATP Demo Fresh ,395,,N,999,0,0,1,6,1,0,Station Peripheral,ICHECK,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ICHECK,0,,Per Station,0,,N,FATP Demo Fresh ,790,,N,999,0,0,1,12,1,0,Station Peripheral,ICHECK,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ICHECK,0,,Per Station,0,,N,FATP Demo Reflash ,400,,N,999,0,0,1,7,1,0,Station Peripheral,ICHECK,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 DFU,0,,Per Station,0,,N,FATP EFFA ,0,,N,999,0,0,0,0,1,0,Station Peripheral,Pre-DFU-SOC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 DFU-NAND-INIT,0,,Per Station,0,,N,FATP EFFA ,0,,N,999,0,0,0,0,1,0,Station Peripheral,DFU,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 FCT,0,,Per Station,0,,N,FATP EFFA ,0,,N,999,0,0,1,1,1,0,Station Peripheral,FCT,Buy,
HHGL,PBPH,D33,00060-01,Foxlink,"CABLE,B164,DONGLE,30PIN,FOXLINK",iPhone_FXGL,Reimburse,D33 FCT,0,,Per Station,0,,N,FATP EFFA ,0,,N,999,0,20,4,4,1,0,Cable/Adapter,FCT,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 WIFI-BT-COND,0,,Per Station,0,,N,FATP EFFA ,0,,N,999,0,0,1,1,1,0,Station Peripheral,WiFi_BT W1,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-BATT GGT,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,6,1,0,Station Peripheral,IQC-BATT GGT,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-CAM1,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,2,38,1,0,Station Peripheral,IQC-RCSB,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-CAM2,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,2,8,1,0,Station Peripheral,IQC-FCSB-R,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-CAM4,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,6,1,0,Station Peripheral,IQC-ICCB Juliet,Buy,
HHGL,PBPH,D33,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-CAM6,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,3,1,0,Cable/Adapter,IQC-Romeo,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-DEV4,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,2,1,0,Station Peripheral,IQC-DOCK LEAK test,Buy,
HHGL,PBPH,D33,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-DEV5,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,11,1,0,Cable/Adapter,IQC-CG Pattern,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-FLEX1,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,3,1,0,Station Peripheral,IQC-LED test,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-GEN2,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,7,1,0,Station Peripheral,IQC-LAT ICT,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-GEN3,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,6,1,0,Station Peripheral,IQC-UAT2 ICT,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-MIC1,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,12,1,0,Station Peripheral,IQC-Dock Microphone,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-MIC2,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,11,1,0,Station Peripheral,IQC-Strobe Flex Microphone,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-MIC4,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,10,1,0,Station Peripheral,IQC-Speaker Microphone,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-RBF-CR,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,3,1,0,Station Peripheral,IQC-RBF-CR,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-SPK5,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,8,1,0,Station Peripheral,IQC-Speaker Acoustic,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-SPK6,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,1,1,0,Station Peripheral,IQC-Speaker Leak,Buy,
HHGL,PBPH,D33,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-TAP-TEST,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,17,1,0,Cable/Adapter,IQC-Arc-Test1,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-UAT-FLEX,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,1,6,1,0,Station Peripheral,IQC-UAT-FLEX,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-WF1,0,,Per Station,0,,N,FATP IQC ,1,,N,999,0,0,2,14,1,0,Station Peripheral,UAT Bridge,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IQC-HSG,0,,Per Station,0,,N,FATP IQC (NPI) ,1,,N,999,0,0,1,1,1,0,Station Peripheral,IQC-HSG,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ABT-OQC,0,,Per Station,0,,N,FATP OQC ,12,,N,999,0,0,2,2,1,0,Station Peripheral,ABT-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 GAP-OQC,0,,Per Station,0,,N,FATP OQC ,12,,N,999,0,0,1,1,1,0,Station Peripheral,GAP-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 HBT-OQC,0,2-3,Per Parent Item,0,21581-01,N,FATP OQC ,12,,N,999,0,0,1,1,2,0,Station Peripheral,HBT-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ABT-OQC,0,,Per Station,0,,N,FATP OQC (NPI) ,6,,N,999,0,0,2,4,1,0,Station Peripheral,ABT-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 GAP-OQC,0,,Per Station,0,,N,FATP OQC (NPI) ,6,,N,999,0,0,1,0,1,0,Station Peripheral,GAP-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 GAP-OQC HIGH UPH,0,,Per Station,0,,N,FATP OQC (NPI) ,6,,N,999,0,0,1,2,1,0,Station Peripheral,GAP-OQC High UPH,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ACTIVATION-OQC,0,,Per Station,0,,N,FATP OQC Area ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ACTIVATION-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 CONTENT-DOWNLOAD-ONLINE OQC,0,,Per Station,0,,N,FATP OQC Area ,395,,N,999,0,0,1,2,1,0,Station Peripheral,CONTENT-DOWNLOAD-ONLINE OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ICHECK-ONLINE OQC,0,,Per Station,0,,N,FATP OQC Area ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ICHECK-ONLINE OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 QT-MODE,0,,Per Station,0,,N,FATP OQC Area ,395,,N,999,0,0,1,1,1,0,Station Peripheral,FOS-OQC,Buy,
HHGL,PBPH,D33,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,Reimburse,D33 SYSTEM-CHECK-FUNCTIONAL-TESTING,0,,Per Station,0,,N,FATP OQC Area ,395,,N,999,0,0,7,7,1,0,Cable/Adapter,SYSTEM-CHECK-FUNCTIONAL-TESTING,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ACTIVATION-OQC,0,,Per Station,0,,N,FATP OQC Lab ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ACTIVATION-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 CONTENT-DOWNLOAD-ONLINE OQC,0,,Per Station,0,,N,FATP OQC Lab ,395,,N,999,0,0,1,2,1,0,Station Peripheral,CONTENT-DOWNLOAD-ONLINE OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ICHECK-ONLINE OQC,0,,Per Station,0,,N,FATP OQC Lab ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ICHECK-ONLINE OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 SHIPPING-SETTINGS-DESENSE,0,,Per Station,0,,N,FATP OQC Lab ,395,,N,999,0,0,1,2,1,0,Station Peripheral,SHIPPING-SETTINGS-DESENSE,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 AE-35,0,2-3,Per Parent Item,0,21581-01,N,FATP ORT ,240,,N,999,0,0,1,1,2,0,Station Peripheral,SGT-FF,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ART-LAT,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,4,1,0,Station Peripheral,ART LMB OTA,Buy,
HHGL,PBPH,D33,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,Reimburse,D33 ART-LAT,0,2-1,Per Station,0,,N,FATP ORT ,240,,Y,999,0,0,1,4,1,0,Fixture,ART LMB OTA,Carry Over,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 ART-UAT,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,4,1,0,Station Peripheral,ART MHB OTA,Buy,
HHGL,PBPH,D33,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,Reimburse,D33 ART-UAT,0,7-1,Per Station,0,,N,FATP ORT ,240,,Y,999,0,0,1,4,1,0,Fixture,ART MHB OTA,Carry Over,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 CAMERA-POSTBURN4,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,PEARL CAL,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,PEARL TEST 20CM,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,PEARL TEST 60CM,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 COMPLIANCE4,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,R-Comp Miyagi,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 COMPLIANCE5,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,R-Comp Alpha,Buy,
HHGL,PBPH,D33,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D33 DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP ORT ,240,,Y,999,0,0,1,1,1,0,Cable/Adapter,iSD,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,iSD,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 FACT,0,2-1,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,2,1,0,Station Peripheral,FACT21,Buy,
HHGL,PBPH,D33,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D33 FACT,0,2-2,Per Station,0,,N,FATP ORT ,240,,Y,999,0,0,1,2,1,0,Cable/Adapter,FACT21,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 HBT-OQC,0,2-3,Per Parent Item,0,21581-01,N,FATP ORT ,240,,N,999,0,0,1,1,2,0,Station Peripheral,HBT-OQC,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 IMU,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 P-TEST,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,P-TEST,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 PROX-TEST,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D33,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D33 QT-BCM,0,,Per Station,0,,N,FATP ORT ,240,,N,999,0,0,1,1,1,0,Station Peripheral,Callisto Discharge,Buy,
